id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
992243690595729408,992242001343987712,2018-05-03 23:25:05 Hora Padrão de Caracas,2018-05-03,23:25:05,-0400,938570105386160128,naai_ara,Naiara,,@Gusalexandre07 @FrVilardi @Dagou_Alves #diganaoadepressão,und,[],[],[],0,2,3,['diganaoadepressão'],[],https://twitter.com/Naai_ara/status/992243690595729408,False,,0,,,,,,,,"[{'screen_name': 'Gusalexandre07', 'name': 'Gustavo com G de lindo', 'id': '4725174809'}, {'screen_name': 'FrVilardi', 'name': 'Vila', 'id': '969476933808467968'}]",,,,
989514686344417280,989513018420719617,2018-04-26 10:41:00 Hora Padrão de Caracas,2018-04-26,10:41:00,-0400,1287290274,vir_tuitta,ᴠɪʀ 🥣,,(não compartilhar). A tentativa é de demonstrar que sempre haverá alguém para ouvi-lo. #DigaNãoADepressão #DigaNãoAoSuicídio #SaúdeMental ❤,pt,[],[],[],0,0,1,"['diganãoadepressão', 'diganãoaosuicídio', 'saúdemental']",[],https://twitter.com/Vir_Tuitta/status/989514686344417280,False,,0,,,,,,,,[],,,,
968952342052790273,968952342052790273,2018-02-28 16:53:35 Hora Padrão de Caracas,2018-02-28,16:53:35,-0400,826371509304311809,bacanas_sempre,grazisantos,,“Tudo é possível ao que Crê!” #DepressãoTemSaída #digaNãoADepressão #tenhaFé🕊,pt,[],[],[],0,0,0,"['depressãotemsaída', 'diganãoadepressão', 'tenhafé']",[],https://twitter.com/bacanas_sempre/status/968952342052790273,False,,0,,,,,,,,[],,,,
968948200928358409,968948200928358409,2018-02-28 16:37:07 Hora Padrão de Caracas,2018-02-28,16:37:07,-0400,945812645118136320,tatygom08554,Taty Gomes,,“Tudo é possível ao que Crê!” #DepressãoTemSaída #digaNãoADepressão #tenhaFé🕊,pt,[],[],[],0,1,0,"['depressãotemsaída', 'diganãoadepressão', 'tenhafé']",[],https://twitter.com/TatyGom08554/status/968948200928358409,False,,0,,,,,,,,[],,,,
967195162446303232,967195162446303232,2018-02-23 20:31:11 Hora Padrão de Caracas,2018-02-23,20:31:11,-0400,961393021966344195,anacarol1084468,Ana carolina Alvarez,,#diganaoadepressão,und,[],[],[],0,0,0,['diganaoadepressão'],[],https://twitter.com/Anacarol1084468/status/967195162446303232,False,,0,,,,,,,,[],,,,
966845699169058816,966845699169058816,2018-02-22 21:22:32 Hora Padrão de Caracas,2018-02-22,21:22:32,-0400,966838571750559745,graziel13159553,Grazielle,,Deus sara as feridas!  #depressãoTemSaída #digaNãoADepressão #DeusPodeMudarAHistóriaDaSuaVida🕊,pt,[],[],[],0,0,0,"['depressãotemsaída', 'diganãoadepressão', 'deuspodemudarahistóriadasuavida']",[],https://twitter.com/Graziel13159553/status/966845699169058816,False,,0,,,,,,,,[],,,,
966845123375005696,966845123375005696,2018-02-22 21:20:15 Hora Padrão de Caracas,2018-02-22,21:20:15,-0400,921809804175249408,marcelinhocelo3,MarcelinhoCello,,#digaNãoADepressão  #DepressãoTemSaída  Acredite Deus é tudo que falta na  sua vida..,pt,[],[],[],0,0,0,"['diganãoadepressão', 'depressãotemsaída']",[],https://twitter.com/MarcelinhoCelo3/status/966845123375005696,False,,0,,,,,,,,[],,,,
966844869665796096,966844869665796096,2018-02-22 21:19:14 Hora Padrão de Caracas,2018-02-22,21:19:14,-0400,966838571750559745,graziel13159553,Grazielle,,“Tudo é possível ao que Crê!” #depressãoTemSaída #digaNãoADepressão #tenhaFé🕊,pt,[],[],[],0,0,0,"['depressãotemsaída', 'diganãoadepressão', 'tenhafé']",[],https://twitter.com/Graziel13159553/status/966844869665796096,False,,0,,,,,,,,[],,,,
966838903826206720,966838903826206720,2018-02-22 20:55:32 Hora Padrão de Caracas,2018-02-22,20:55:32,-0400,623914771,yulilucas,YULI LUCAS DA SILVA,,Deus sara as feridas!  #depressãoTemSaída #digaNãoADepressão #DeusPodeMudarAHistóriaDaSuaVida🕊,pt,[],[],[],0,5,0,"['depressãotemsaída', 'diganãoadepressão', 'deuspodemudarahistóriadasuavida']",[],https://twitter.com/YULILUCAS/status/966838903826206720,False,,0,,,,,,,,[],,,,
966838099019026432,966838099019026432,2018-02-22 20:52:20 Hora Padrão de Caracas,2018-02-22,20:52:20,-0400,788214393989365761,guilhermelim16,Carioca 👻,,Deus sara as feridas!  #depressãoTemSaída #digaNãoADepressão #DeusPodeMudarAHistóriaDaSuaVida🕊,pt,[],[],[],0,2,0,"['depressãotemsaída', 'diganãoadepressão', 'deuspodemudarahistóriadasuavida']",[],https://twitter.com/Guilhermelim16/status/966838099019026432,False,,0,,,,,,,,[],,,,
